wpdx_id,lat_deg,lon_deg,status_clean,pop_served_500m,install_year,is_urban,water_source_clean,water_tech_clean,geom_wkt,cluster_id
6GFP7W4H+FHF,-0.7438133,34.928935,"Functional, not in use",556.5438120365143,,f,Protected Well,Public Tapstand,POINT(34.928935 -0.7438133),
6GFP7W7M+6X5,-0.7369914,34.9349776,"Functional, not in use",779.0387616157532,,f,Protected Well,Public Tapstand,POINT(34.9349776 -0.7369914),
6GFP7W8J+76C,-0.7343217,34.9305233,"Functional, not in use",703.007490158081,,f,Protected Well,Public Tapstand,POINT(34.9305233 -0.7343217),
6GFP7W8J+V98,-0.7328333,34.9309383,"Functional, needs repair",685.8218078613281,,f,Protected Well,Public Tapstand,POINT(34.9309383 -0.7328333),
6GFP7W8R+32R,-0.7347602,34.9400267,"Functional, not in use",823.355064868927,,f,Protected Well,Public Tapstand,POINT(34.9400267 -0.7347602),
6GFP7WCR+P4J,-0.7281569,34.9402668,"Functional, not in use",673.3392887115479,,f,Protected Well,Public Tapstand,POINT(34.9402668 -0.7281569),
6GFP7WF9+W92,-0.7252267,34.9183917,"Functional, not in use",770.8288254737854,,f,Protected Well,Public Tapstand,POINT(34.9183917 -0.7252267),
6GFP7WFC+37R,-0.7272633,34.920635,"Functional, not in use",775.5205326080322,2018,f,Undefined Well,Public Tapstand,POINT(34.920635 -0.7272633),
6GFP7WFC+77G,-0.7268174,34.920703,"Functional, not in use",798.0862054824829,,f,Protected Well,Public Tapstand,POINT(34.920703 -0.7268174),
6GFP7WFQ+796,-0.7268485,34.9383915,"Functional, needs repair",662.7582187652588,2001,f,Protected Well,Public Tapstand,POINT(34.9383915 -0.7268485),
6GFP7WFR+725,-0.7268539,34.9401188,"Functional, not in use",686.4690637588501,,f,Protected Well,Public Tapstand,POINT(34.9401188 -0.7268539),
6GFP7WFX+C42,-0.7264814,34.9477672,"Functional, not in use",815.0108089447021,2017,f,Protected Well,Public Tapstand,POINT(34.9477672 -0.7264814),
6GFP7WFX+V54,-0.7253566,34.9479603,"Functional, not in use",800.7817010879517,2017,f,Protected Well,Public Tapstand,POINT(34.9479603 -0.7253566),
6GFP7WG9+95X,-0.7240217,34.9179767,"Functional, not in use",732.9553618431091,2006,f,Protected Well,Public Tapstand,POINT(34.9179767 -0.7240217),
6GFP7WGG+VVV,-0.7227636,34.9271773,"Functional, needs repair",749.0067963600159,2017,f,Protected Well,Public Tapstand,POINT(34.9271773 -0.7227636),
6GFP7WGJ+MFP,-0.72328,34.9312016,"Functional, needs repair",601.6516261100769,2006,f,Protected Well,Public Tapstand,POINT(34.9312016 -0.72328),
6GFP7WGR+235,-0.7249828,34.9402447,"Functional, not in use",672.423581123352,,f,Protected Well,Public Tapstand,POINT(34.9402447 -0.7249828),
6GFP7WGR+MF7,-0.7233366,34.9411668,"Functional, needs repair",677.7923674583435,,f,Protected Well,Public Tapstand,POINT(34.9411668 -0.7233366),
6GFP7WJ2+9QF,-0.7190733,34.9019167,"Functional, not in use",808.0315637588501,2000,f,Protected Well,Public Tapstand,POINT(34.9019167 -0.7190733),
6GFP7WJ8+Q4Q,-0.718045,34.9153717,"Functional, not in use",795.0855889320374,,f,Protected Well,Public Tapstand,POINT(34.9153717 -0.718045),
6GFP7WJ8+QQR,-0.718015,34.9168833,"Functional, not in use",779.5762343406677,2019,f,Protected Well,Public Tapstand,POINT(34.9168833 -0.718015),
6GFP7WM3+XR9,-0.7150767,34.9046133,"Functional, not in use",929.8647146224976,,f,Protected Well,Public Tapstand,POINT(34.9046133 -0.7150767),
6GFP7WQ4+JGQ,-0.7109117,34.9063714,"Functional, not in use",905.9436454772949,,f,Protected Well,Public Tapstand,POINT(34.9063714 -0.7109117),
6GFP7WQ5+RGR,-0.7103833,34.9087617,"Functional, not in use",770.778959274292,2000,f,Protected Well,Public Tapstand,POINT(34.9087617 -0.7103833),
6GFP7WQG+7PM,-0.7117967,34.926795,"Functional, not in use",764.6033291816711,2010,f,Protected Well,Public Tapstand,POINT(34.926795 -0.7117967),
6GFP7WRC+43G,-0.70968,34.9202167,"Functional, not in use",808.3642258644104,,f,Protected Well,Public Tapstand,POINT(34.9202167 -0.70968),
6GFP7WRH+7GX,-0.7092706,34.9288587,"Functional, not in use",680.7878317832947,2015,f,Protected Well,Public Tapstand,POINT(34.9288587 -0.7092706),
6GFP7WRP+2JH,-0.7099417,34.9366,"Functional, needs repair",510.3753662109375,2005,f,Protected Well,Public Tapstand,POINT(34.9366 -0.7099417),
6GFP7WRW+R82,-0.7079871,34.9457768,"Functional, needs repair",420.60440373420715,,f,Protected Well,Public Tapstand,POINT(34.9457768 -0.7079871),
6GFP7WV3+RQF,-0.7054317,34.9044183,"Functional, needs repair",834.1439895629883,1999,f,Protected Well,Public Tapstand,POINT(34.9044183 -0.7054317),
6GFP7WV9+5XF,-0.7070567,34.9199317,"Functional, not in use",868.2447032928467,1999,f,Protected Well,Public Tapstand,POINT(34.9199317 -0.7070567),
6GFP7WVW+VF7,-0.7053477,34.946159,"Functional, not in use",475.28757548332214,,f,Protected Well,Public Tapstand,POINT(34.946159 -0.7053477),
6GFP7WVX+P42,-0.705735,34.94778,"Functional, needs repair",508.22233963012695,,f,Protected Well,Public Tapstand,POINT(34.94778 -0.705735),
6GFP7WVX+WCX,-0.7051333,34.9486033,"Functional, not in use",539.3910255432129,2004,f,Protected Well,Public Tapstand,POINT(34.9486033 -0.7051333),
6GFP7WW6+F93,-0.7038517,34.9109133,"Functional, not in use",906.931902885437,2017,f,Protected Well,Public Tapstand,POINT(34.9109133 -0.7038517),
6GFP7WW9+M6M,-0.7032783,34.9180383,"Functional, not in use",1048.0903482437134,,f,Protected Well,Public Tapstand,POINT(34.9180383 -0.7032783),
6GFP7WWW+M2J,-0.7032974,34.945029,"Functional, needs repair",540.4626202583313,1994,f,Protected Well,Public Tapstand,POINT(34.945029 -0.7032974),
6GFP7WX5+WXM,-0.7001717,34.9099167,"Functional, not in use",982.9011578559875,2007,f,Protected Well,Public Tapstand,POINT(34.9099167 -0.7001717),
6GFP7WX7+H5G,-0.701065,34.9129383,"Functional, not in use",1041.2077946662903,2015,f,Protected Well,Public Tapstand,POINT(34.9129383 -0.701065),
6GFP7WXC+765,-0.7018662,34.9206022,"Functional, not in use",1011.4418888092041,,f,Protected Well,Public Tapstand,POINT(34.9206022 -0.7018662),
6GFP7WXJ+XQ8,-0.7002317,34.93196,"Functional, not in use",630.6023921966553,2019,f,Borehole/Tubewell,,POINT(34.93196 -0.7002317),
6GFP7WXR+M7V,-0.7007592,34.9406844,"Functional, not in use",522.7123069763184,2020,f,Protected Well,Public Tapstand,POINT(34.9406844 -0.7007592),
6GFP7X3Q+7WG,-0.7468067,34.9898199,"Functional, not in use",321.15593671798706,2013,f,Protected Well,,POINT(34.9898199 -0.7468067),
6GFP7X3Q+9P2,-0.7466233,34.98925,"Functional, not in use",317.8703758716583,2014,f,Protected Well,Public Tapstand,POINT(34.98925 -0.7466233),
6GFP7X44+75V,-0.7442644,34.9554136,"Functional, not in use",802.1119375228882,2020,f,Protected Well,Public Tapstand,POINT(34.9554136 -0.7442644),
6GFP7X55+VVF,-0.7403031,34.9596709,"Functional, needs repair",655.8910264968872,,f,Protected Well,Public Tapstand,POINT(34.9596709 -0.7403031),
6GFP7X56+64H,-0.7419455,34.9603667,"Functional, not in use",698.9318861961365,,f,Protected Well,Public Tapstand,POINT(34.9603667 -0.7419455),
6GFP7X63+V89,-0.7378317,34.9533483,"Functional, not in use",726.4584474563599,2007,f,Protected Well,Public Tapstand,POINT(34.9533483 -0.7378317),
6GFP7X6H+VH4,-0.7378617,34.9789517,"Functional, not in use",558.4454724788666,2002,f,Protected Well,Public Tapstand,POINT(34.9789517 -0.7378617),
6GFP7X6Q+VH2,-0.7378573,34.9888817,"Functional, not in use",363.9461030960083,2013,f,Protected Well,Public Tapstand,POINT(34.9888817 -0.7378573),
6GFP7X7G+H6G,-0.7360502,34.9755759,"Functional, not in use",603.4256763458252,,f,Protected Well,Public Tapstand,POINT(34.9755759 -0.7360502),
6GFP7XCC+653,-0.729495,34.9704183,"Functional, not in use",459.3172354698181,,f,Protected Well,Public Tapstand,POINT(34.9704183 -0.729495),
6GFP7XGG+45P,-0.7246704,34.9754381,"Functional, needs repair",533.1978566646576,,f,Protected Well,Public Tapstand,POINT(34.9754381 -0.7246704),
6GFP7XGP+829,-0.72421,34.9851117,"Functional, not in use",680.169216632843,1997,f,Protected Well,Public Tapstand,POINT(34.9851117 -0.72421),
6GFP7XHG+G7Q,-0.7211583,34.9757367,"Functional, not in use",479.3616945743561,2019,f,Protected Well,Public Tapstand,POINT(34.9757367 -0.7211583),
6GFP7XHH+6HG,-0.72194,34.97896,"Functional, needs repair",558.308102607727,2005,f,Protected Well,Public Tapstand,POINT(34.97896 -0.72194),
6GFP7XHH+6HX,-0.7218817,34.9789967,"Functional, not in use",587.176703453064,2005,f,Protected Well,Public Tapstand,POINT(34.9789967 -0.7218817),
6GFP7XMJ+8Q6,-0.71659,34.9819817,"Functional, not in use",699.9262890815735,,f,Protected Well,Public Tapstand,POINT(34.9819817 -0.71659),
6GFP7XMM+M9J,-0.7157796,34.983405,"Functional, not in use",749.858850479126,,f,Protected Well,Public Tapstand,POINT(34.983405 -0.7157796),
6GFP7XQC+RPR,-0.7103867,34.971755,"Functional, needs repair",551.011926651001,,f,Protected Well,Public Tapstand,POINT(34.971755 -0.7103867),
6GFP7XQX+J9F,-0.7109433,34.998425,"Functional, needs repair",902.485034942627,,f,Protected Well,Public Tapstand,POINT(34.998425 -0.7109433),
6GFP7XR2+2RW,-0.709895,34.952085,"Functional, needs repair",421.46262788772583,,f,Protected Well,Public Tapstand,POINT(34.952085 -0.709895),
6GFP7XR3+M6H,-0.7083151,34.9531199,"Functional, not in use",470.2701826095581,,f,Protected Well,Public Tapstand,POINT(34.9531199 -0.7083151),
6GFP7XV3+V9J,-0.7053,34.953405,"Functional, not in use",560.7369055747986,1988,f,Protected Well,Public Tapstand,POINT(34.953405 -0.7053),
6GFP7XW6+3H2,-0.704865,34.9614033,"Functional, not in use",609.8370370864868,,f,Protected Well,Public Tapstand,POINT(34.9614033 -0.704865),
6GFP7XX9+92Q,-0.7015267,34.9676117,"Functional, not in use",713.1933646202087,2020,f,Protected Well,Public Tapstand,POINT(34.9676117 -0.7015267),
6GFP835X+XGM,-0.69005,34.09881,Non-Functional,222.07835865020752,1998,f,Borehole/Tubewell,Hand Pump,POINT(34.09881 -0.69005),
6GFP845P+M4X,-0.6907667,34.13537,Non-Functional,172.28330278396606,,f,Borehole/Tubewell,Hand Pump,POINT(34.13537 -0.6907667),
6GFP84R4+XGR,-0.65752,34.10627,Non-Functional,227.71438574790955,1993,f,Protected Spring,,POINT(34.10627 -0.65752),
6GFP8557+XV6,-0.6900833,34.16463,Non-Functional,145.0529134273529,1999,f,Borehole/Tubewell,Hand Pump,POINT(34.16463 -0.6900833),
6GFP85CW+VX7,-0.67785,34.19743,Non-Functional,138.27888357639313,,f,Borehole/Tubewell,Hand Pump,POINT(34.19743 -0.67785),
6GFP85G4+99Q,-0.6740333,34.15598,Non-Functional,231.46002578735352,,f,Borehole/Tubewell,Hand Pump,POINT(34.15598 -0.6740333),
6GFP85GR+4XM,-0.6746666,34.19243,Non-Functional,117.83036053180695,,f,Protected Well,Hand Pump,POINT(34.19243 -0.6746666),
6GFP85J4+HJQ,-0.66855,34.1566,Non-Functional,211.61938881874084,2002,f,Borehole/Tubewell,Hand Pump,POINT(34.1566 -0.66855),
6GFP85MW+M6C,-0.6658167,34.19553,Non-Functional,187.27352273464203,,f,Protected Well,Hand Pump,POINT(34.19553 -0.6658167),
6GFP85VM+92Q,-0.65655,34.18262,Non-Functional,136.9681168794632,,f,Borehole/Tubewell,Hand Pump,POINT(34.18262 -0.65655),
6GFP889W+8P2,-0.6817333,34.34677,Non-Functional,151.51472091674805,,f,Borehole/Tubewell,Hand Pump,POINT(34.34677 -0.6817333),
6GFP8929+85P,-0.6991667,34.36795,Non-Functional,143.42818534374237,,f,Protected Spring,,POINT(34.36795 -0.6991667),
6GFP89G3+QR6,-0.6731,34.35453,Non-Functional,131.46719616651535,,f,Protected Spring,,POINT(34.35453 -0.6731),
6GFP89M4+642,-0.667,34.35527,Non-Functional,161.291490316391,,f,Protected Spring,,POINT(34.35527 -0.667),
6GFP8C28+HFJ,-0.698539385,34.41613201,Non-Functional,231.75270020961761,,f,Borehole/Tubewell,,POINT(34.41613201 -0.698539385),28
6GFP8C3P+228,-0.6974667,34.43507,Non-Functional,164.88332867622375,1993,f,Borehole/Tubewell,Hand Pump,POINT(34.43507 -0.6974667),
6GFP8C5H+R8J,-0.6904167,34.42827,Non-Functional,214.32754147052765,,f,Protected Spring,,POINT(34.42827 -0.6904167),31
6GFPGXPF+94W,-0.464021667,34.97281833,"Functional, not in use",711.4327268600464,2002,f,Protected Well,Public Tapstand,POINT(34.97281833 -0.464021667),
6GFPJWWG+RMQ,-0.35292,34.92673,Non-Functional,164.59679079055786,2022,f,Borehole/Tubewell,Hand Pump,POINT(34.92673 -0.35292),
6GFP8C67+2J5,-0.690119982,34.41415405,Non-Functional,243.10518443584442,1999,f,Borehole/Tubewell,Hand Pump,POINT(34.41415405 -0.690119982),28
6GFP8C97+P4W,-0.680571675,34.4128952,Non-Functional,270.8655035495758,,f,Borehole/Tubewell,Hand Pump,POINT(34.4128952 -0.680571675),31
6GFPJX4F+XP2,-0.392611,34.974255,Non-Functional,455.85829758644104,2022,f,Borehole/Tubewell,Hand Pump,POINT(34.974255 -0.392611),
6GFPJXC8+556,-0.379586,34.96538,Non-Functional,553.2181348800659,2021,f,Borehole/Tubewell,Hand Pump,POINT(34.96538 -0.379586),
6GFP8CC6+CWQ,-0.678919264,34.41237213,Non-Functional,298.0264627933502,,f,Borehole/Tubewell,,POINT(34.41237213 -0.678919264),31
6GFP8CFF+96Q,-0.676545854,34.42311666,Non-Functional,278.7527356147766,,f,Borehole/Tubewell,,POINT(34.42311666 -0.676545854),31
6GFP8CG6+F46,-0.673893273,34.41029358,Non-Functional,332.77461791038513,,f,Borehole/Tubewell,Hand Pump,POINT(34.41029358 -0.673893273),31
6GFP8CH8+674,-0.671983455,34.41569376,Non-Functional,446.13768124580383,,f,Borehole/Tubewell,,POINT(34.41569376 -0.671983455),31
6GFP8CHJ+98X,-0.671503959,34.43086607,Non-Functional,263.4994246959686,,f,Borehole/Tubewell,,POINT(34.43086607 -0.671503959),
6GFP8CQ9+99M,-0.661546669,34.41842613,Non-Functional,257.46359753608704,,f,Borehole/Tubewell,,POINT(34.41842613 -0.661546669),
6GFP8CV6+QR2,-0.655609466,34.41200235,Non-Functional,206.2290699481964,,f,Borehole/Tubewell,,POINT(34.41200235 -0.655609466),
6GFP8CWQ+Q8X,-0.6530167,34.43837,Non-Functional,265.7942008972168,,f,Protected Well,Hand Pump,POINT(34.43837 -0.6530167),
6GFP8CX4+MQ6,-0.650884256,34.40688306,Non-Functional,195.25091683864594,,f,Borehole/Tubewell,Hand Pump,POINT(34.40688306 -0.650884256),
6GFP8F49+QPQ,-0.693021655,34.46947098,Non-Functional,289.74953174591064,,f,Borehole/Tubewell,,POINT(34.46947098 -0.693021655),
6GFP8FHQ+CF8,-0.671460351,34.48871278,Non-Functional,300.29939365386963,,f,Borehole/Tubewell,,POINT(34.48871278 -0.671460351),88
6GFP8FQQ+XJM,-0.6600333,34.48905,Non-Functional,234.18962812423706,1985,f,Borehole/Tubewell,Hand Pump,POINT(34.48905 -0.6600333),
6GFP8FWC+J6W,-0.6534,34.47057,Non-Functional,247.83937406539917,,f,Protected Well,Hand Pump,POINT(34.47057 -0.6534),
6GFP8G27+VQH,-0.6978167,34.51448,Non-Functional,278.87404799461365,,f,Protected Spring,,POINT(34.51448 -0.6978167),
6GFP8G43+H3V,-0.693518495,34.50266887,Non-Functional,329.8569498062134,,f,Borehole/Tubewell,,POINT(34.50266887 -0.693518495),122
6GFP8G72+W7R,-0.68513535,34.50063522,Non-Functional,339.6711223125458,,f,Borehole/Tubewell,,POINT(34.50063522 -0.68513535),122
6GFP8G82+38W,-0.684785008,34.50064087,Non-Functional,330.7150573730469,,f,Borehole/Tubewell,,POINT(34.50064087 -0.684785008),122
6GFP8GPX+RJX,-0.6628833,34.54912,Non-Functional,300.3617043495178,2008,f,Borehole/Tubewell,Hand Pump,POINT(34.54912 -0.6628833),
6GFP8GV6+8QH,-0.6567,34.51197,Non-Functional,215.24907433986664,2011,f,Borehole/Tubewell,Hand Pump,POINT(34.51197 -0.6567),
6GFP8HQW+XM3,-0.6601071,34.5966703,"Functional, needs repair",258.30205512046814,2007,f,Protected Well,Public Tapstand,POINT(34.5966703 -0.6601071),
6GFP8HQX+X9W,-0.66001363,34.59844717,Non-Functional,270.3807020187378,,f,Protected Well,,POINT(34.59844717 -0.66001363),
6GFP8HRX+MRG,-0.6583079,34.5995716,"Functional, needs repair",260.7818412780762,,f,Undefined Well,Public Tapstand,POINT(34.5995716 -0.6583079),
6GFP8J3M+9RX,-0.696519392,34.63461256,Non-Functional,406.9067032337189,,f,Borehole/Tubewell,,POINT(34.63461256 -0.696519392),201
6GFP8J5P+JG8,-0.690953559,34.63632099,Non-Functional,350.01570653915405,,f,Protected Well,,POINT(34.63632099 -0.690953559),201
6GFP8JGF+985,-0.6741192,34.6233466,"Functional, not in use",608.1869988441467,2015,f,Protected Well,Public Tapstand,POINT(34.6233466 -0.6741192),
6GFP8R2W+978,-0.6990812,34.8456975,"Functional, needs repair",724.9120740890503,1996,f,Protected Well,Public Tapstand,POINT(34.8456975 -0.6990812),318
6GFP8R3F+3H2,-0.6973546,34.8238886,"Functional, needs repair",807.4097194671631,1980,f,Protected Well,Public Tapstand,POINT(34.8238886 -0.6973546),318
6GFP8R3J+RFX,-0.6953932,34.831228,"Functional, needs repair",697.5995726585388,1992,f,Protected Well,Public Tapstand,POINT(34.831228 -0.6953932),318
6GFP8R3Q+XCF,-0.6950681,34.8385565,"Functional, needs repair",692.2666082382202,2005,f,Protected Well,Public Tapstand,POINT(34.8385565 -0.6950681),318
6GFP8R4C+XV2,-0.6926227,34.8221543,"Functional, not in use",782.6840777397156,1990,f,Protected Well,Public Tapstand,POINT(34.8221543 -0.6926227),
6GFP8R4F+RRC,-0.6929269,34.8245289,"Functional, not in use",747.2558608055115,1995,f,Protected Well,Public Tapstand,POINT(34.8245289 -0.6929269),
6GFP8R4Q+4C5,-0.6947417,34.8386245,"Functional, needs repair",673.3248476982117,2007,f,Protected Well,Public Tapstand,POINT(34.8386245 -0.6947417),318
6GFP8R4W+4R4,-0.694733,34.8470901,"Functional, needs repair",782.9717316627502,2014,f,Protected Well,Public Tapstand,POINT(34.8470901 -0.694733),318
